<<<<<<< HEAD
0:18:16 167402 
0:18:16 167403 
0:18:16 167404 
0:18:16 167405 
0:18:16 167406 
0:18:16 167407 
0:18:16 180360 
0:18:16 167056 
0:18:16 167057 
0:18:16 167058 
0:18:16 167059 
0:18:16 167060 
0:18:16 167061 
0:18:16 167062 
0:18:16 167063 
0:18:16 167492 
0:18:16 167493 
0:18:16 167494 
0:18:16 167495 
0:18:16 167632 
0:18:16 167633 
0:18:16 162144 
0:18:16 162145 
0:18:16 162146 
0:18:16 162147 
0:18:16 167064 
0:18:16 167065 
0:18:16 167066 
0:18:16 167067 
0:18:16 167068 
0:18:16 167069 
0:18:16 167070 
0:18:16 167071 
0:18:16 166368 
0:18:16 166369 
0:18:16 166370 
0:18:16 166371 
0:18:16 166372 
0:18:16 166373 
0:18:16 166374 
0:18:16 166375 
0:18:16 167624 
0:18:16 167625 
0:18:16 167626 
0:18:16 167627 
0:18:16 167628 
0:18:16 167629 
0:18:16 167630 
0:18:16 167631 
0:18:16 167452 
0:18:16 167453 
0:18:16 167454 
0:18:16 167455 
0:18:16 166472 
0:18:16 166473 
0:18:16 166474 
0:18:16 166475 
0:18:16 166476 
0:18:16 166477 
0:18:16 166478 
0:18:16 166479 
0:18:16 167568 
0:18:16 167569 
0:18:16 167570 
0:18:16 167571 
0:18:16 167072 
0:18:16 167073 
0:18:16 167074 
0:18:16 167075 
0:18:16 167076 
0:18:16 167077 
0:18:16 167078 
0:18:16 167079 
0:18:16 167640 
0:18:16 167641 
0:18:16 167642 
0:18:16 167643 
0:18:16 167496 
0:18:16 167497 
0:18:16 167498 
0:18:16 167499 
0:18:16 167576 
0:18:16 167577 
0:18:16 167578 
0:18:16 167579 
0:18:16 167580 
0:18:16 167581 
0:18:16 167582 
0:18:16 167583 
0:18:16 167120 
0:18:16 167121 
0:18:16 167122 
0:18:16 167123 
0:18:16 167124 
0:18:16 167125 
0:18:16 167126 
0:18:16 167127 
0:18:16 167634 
0:18:16 167635 
0:18:16 167456 
0:18:16 167457 
0:18:16 167458 
0:18:16 167459 
0:18:16 167460 
0:18:16 167461 
0:18:16 167462 
0:18:16 167463 
0:18:16 167696 
0:18:16 167697 
0:18:16 167698 
0:18:16 167699 
0:18:16 167700 
0:18:16 167701 
0:18:16 167702 
0:18:16 167703 
0:18:16 167136 
0:18:16 167137 
0:18:16 167138 
0:18:16 167139 
0:18:16 167140 
0:18:16 167141 
0:18:16 167142 
0:18:16 167143 
0:18:16 167636 
0:18:16 167637 
0:18:16 167638 
0:18:16 167639 
0:18:16 167464 
0:18:16 167465 
0:18:16 167466 
0:18:16 167467 
0:18:16 167468 
0:18:16 167469 
0:18:16 167470 
0:18:16 167471 
0:18:16 167128 
0:18:16 167129 
0:18:16 167130 
0:18:16 167131 
0:18:16 166376 
0:18:16 166377 
0:18:16 166378 
0:18:16 166379 
0:18:16 166380 
0:18:16 169424 
0:18:16 166381 
0:18:16 169425 
0:18:16 169426 
0:18:16 169427 
0:18:16 166382 
0:18:16 166383 
0:18:16 166464 
0:18:16 166465 
0:18:16 166466 
0:18:16 166467 
0:18:16 166468 
0:18:16 166469 
0:18:16 166470 
0:18:16 166471 
0:18:16 167560 
0:18:16 167561 
0:18:16 167562 
0:18:16 167563 
0:18:16 167564 
0:18:16 167565 
0:18:16 167566 
0:18:16 167567 
0:18:16 165312 
0:18:16 165313 
0:18:16 165314 
0:18:16 165315 
0:18:16 165316 
0:18:16 165317 
0:18:16 165318 
0:18:16 165319 
0:18:16 167132 
0:18:16 167133 
0:18:16 167134 
0:18:16 167135 
0:18:16 167556 
0:18:16 167557 
0:18:16 167558 
0:18:16 167559 
0:18:16 167644 
0:18:16 167645 
0:18:16 167646 
0:18:16 167647 
0:18:16 166928 
0:18:16 166929 
0:18:16 166930 
0:18:16 166931 
0:18:16 167704 
0:18:16 167705 
0:18:16 167706 
0:18:16 167707 
0:18:16 167240 
0:18:16 167241 
0:18:16 167242 
0:18:16 167243 
0:18:16 167244 
0:18:16 167245 
0:18:16 167246 
0:18:16 167247 
0:18:16 167584 
0:18:16 167585 
0:18:16 167586 
0:18:16 167587 
0:18:16 165320 
0:18:16 165321 
0:18:16 165322 
0:18:16 165323 
0:18:16 165324 
0:18:16 165325 
0:18:16 165326 
0:18:16 165327 
0:18:16 169428 
0:18:16 169429 
0:18:16 169430 
0:18:16 169431 
0:18:16 166708 
0:18:16 166709 
0:18:16 166710 
0:18:16 166711 
0:18:16 167248 
0:18:16 167249 
0:18:16 167250 
0:18:16 167251 
0:18:16 167252 
0:18:16 167253 
0:18:16 167254 
0:18:16 167255 
0:18:16 165328 
0:18:16 165329 
0:18:16 165330 
0:18:16 165331 
0:18:16 165332 
0:18:16 165333 
0:18:16 165334 
0:18:16 165335 
0:18:16 167224 
0:18:16 167225 
0:18:16 167226 
0:18:16 167227 
0:18:16 167228 
0:18:16 167229 
0:18:16 167230 
0:18:16 167231 
0:18:16 166924 
0:18:16 166925 
0:18:16 166926 
0:18:16 166927 
0:18:16 167256 
0:18:16 167257 
0:18:16 167258 
0:18:16 167259 
0:18:16 167260 
0:18:16 167261 
0:18:16 167262 
0:18:16 167263 
0:18:16 165336 
0:18:16 165337 
0:18:16 165338 
0:18:16 165339 
0:18:16 170988 
0:18:16 170989 
0:18:16 170990 
0:18:16 170991 
0:18:16 166932 
0:18:16 166933 
0:18:16 166934 
0:18:16 166935 
0:18:16 180376 
0:18:16 180377 
0:18:16 180378 
0:18:16 180379 
0:18:16 180380 
0:18:16 180381 
0:18:16 180382 
0:18:16 180383 
0:18:16 167264 
0:18:16 167265 
0:18:16 167266 
0:18:16 167267 
0:18:16 167268 
0:18:16 167269 
0:18:16 167270 
0:18:16 167271 
0:18:16 167416 
0:18:16 167417 
0:18:16 167418 
0:18:16 167419 
0:18:16 167420 
0:18:16 167421 
0:18:16 167422 
0:18:16 167423 
0:18:16 165128 
0:18:16 165129 
0:18:16 165130 
0:18:16 165131 
0:18:16 165132 
0:18:16 165133 
0:18:16 165134 
0:18:16 165135 
0:18:16 166936 
0:18:16 166937 
0:18:16 166938 
0:18:16 166939 
0:18:16 180372 
0:18:16 180373 
0:18:16 180374 
0:18:16 180375 
0:18:16 167032 
0:18:16 167033 
0:18:16 167034 
0:18:16 167035 
0:18:16 167036 
0:18:16 167037 
0:18:16 167038 
0:18:16 170708 
0:18:16 170709 
0:18:16 170710 
0:18:16 170711 
0:18:16 165136 
0:18:16 165137 
0:18:16 165138 
0:18:16 165139 
0:18:16 165140 
0:18:16 165141 
0:18:16 165142 
0:18:16 165143 
0:18:16 167608 
0:18:16 167609 
0:18:16 167610 
0:18:16 167611 
0:18:16 170998 
0:18:16 170999 
0:18:16 180384 
0:18:16 180385 
0:18:16 180386 
0:18:16 180387 
0:18:16 180388 
0:18:16 180389 
0:18:16 180390 
0:18:16 180391 
0:18:16 170712 
0:18:16 170713 
0:18:16 170714 
0:18:16 170715 
0:18:16 170716 
0:18:16 170717 
0:18:16 170718 
0:18:16 170719 
0:18:16 167296 
0:18:16 167297 
0:18:16 167298 
0:18:16 167299 
0:18:16 167300 
0:18:16 167301 
0:18:16 167302 
0:18:16 167303 
0:18:16 166480 
0:18:16 166481 
0:18:16 166482 
0:18:16 166483 
0:18:16 166484 
0:18:16 166485 
0:18:16 166486 
0:18:16 166487 
0:18:16 171108 
0:18:16 171109 
0:18:16 171110 
0:18:16 171111 
0:18:16 180400 
0:18:16 180401 
0:18:16 180402 
0:18:16 180403 
0:18:16 180404 
0:18:16 180405 
0:18:16 180406 
0:18:16 180407 
0:18:17 167304 
0:18:17 167305 
0:18:17 167306 
0:18:17 167307 
0:18:17 167308 
0:18:17 167309 
0:18:17 167310 
0:18:17 167311 
0:18:17 166408 
0:18:17 166409 
0:18:17 166410 
0:18:17 166411 
0:18:17 166412 
0:18:17 166413 
0:18:17 166414 
0:18:17 180392 
0:18:17 166415 
0:18:17 180393 
0:18:17 180394 
0:18:17 180395 
0:18:17 167312 
0:18:17 167313 
0:18:17 167314 
0:18:17 167315 
0:18:17 166416 
0:18:17 166417 
0:18:17 166418 
0:18:17 166419 
0:18:17 166420 
0:18:17 166421 
0:18:17 166422 
0:18:17 166423 
0:18:17 180396 
0:18:17 180397 
0:18:17 180398 
0:18:17 180399 
0:18:17 180416 
0:18:17 180417 
0:18:17 180418 
0:18:17 180419 
0:18:17 180420 
0:18:17 180421 
0:18:17 180422 
0:18:17 180423 
0:18:17 167360 
0:18:17 167361 
0:18:17 167362 
0:18:17 167363 
0:18:17 167364 
0:18:17 167365 
0:18:17 167366 
0:18:17 167367 
0:18:17 166424 
0:18:17 166425 
0:18:17 166426 
0:18:17 166427 
0:18:17 166428 
0:18:17 166429 
0:18:17 166430 
0:18:17 166431 
0:18:17 180408 
0:18:17 180409 
0:18:17 180410 
0:18:17 180411 
0:18:17 180412 
0:18:17 180413 
0:18:17 180414 
0:18:17 180415 
0:18:17 169414 
0:18:17 169415 
0:18:17 180432 
0:18:17 180433 
0:18:17 180434 
0:18:17 180435 
0:18:17 180436 
0:18:17 180437 
0:18:17 180438 
0:18:17 180439 
0:18:17 166920 
0:18:17 166921 
0:18:17 166922 
0:18:17 166923 
0:18:17 170992 
0:18:17 170993 
0:18:17 166432 
0:18:17 166433 
0:18:17 166434 
0:18:17 166435 
0:18:17 166436 
0:18:17 166437 
0:18:17 166438 
0:18:17 166439 
0:18:17 170720 
0:18:17 170721 
0:18:17 180424 
0:18:17 180425 
0:18:17 180426 
0:18:17 180427 
0:18:17 180428 
0:18:17 180429 
0:18:17 180430 
0:18:17 180431 
0:18:17 167352 
0:18:17 167353 
0:18:17 167354 
0:18:17 167355 
0:18:17 167368 
0:18:17 167369 
0:18:17 167370 
0:18:17 167371 
0:18:17 167372 
0:18:17 167373 
0:18:17 167374 
0:18:17 167375 
0:18:17 165192 
0:18:17 165193 
0:18:17 165194 
0:18:17 165195 
0:18:17 165196 
0:18:17 165197 
0:18:17 165198 
0:18:17 165199 
0:18:17 170808 
0:18:17 170809 
0:18:17 170810 
0:18:17 170811 
0:18:17 170812 
0:18:17 170813 
0:18:17 170814 
0:18:17 170815 
0:18:17 180440 
0:18:17 180441 
0:18:17 180442 
0:18:17 180443 
0:18:17 180444 
0:18:17 180445 
0:18:17 180446 
0:18:17 180447 
0:18:17 180572 
0:18:17 180573 
0:18:17 180574 
0:18:17 180575 
0:18:17 167356 
0:18:17 167357 
0:18:17 167552 
0:18:17 167553 
0:18:17 167554 
0:18:17 167555 
0:18:17 165200 
0:18:17 165201 
0:18:17 165202 
0:18:17 165203 
0:18:17 165204 
0:18:17 165205 
0:18:17 165206 
0:18:17 165207 
0:18:17 180448 
0:18:17 180449 
0:18:17 180450 
0:18:17 180451 
0:18:17 180452 
0:18:17 180453 
0:18:17 180454 
0:18:17 180455 
0:18:17 170994 
0:18:17 170995 
0:18:17 167358 
0:18:17 167359 
0:18:17 167516 
0:18:17 167517 
0:18:17 167518 
0:18:17 167519 
0:18:17 166536 
0:18:17 166537 
0:18:17 166538 
0:18:17 166539 
0:18:17 166540 
0:18:17 166541 
0:18:17 166542 
0:18:17 166543 
0:18:17 170996 
0:18:17 170997 
0:18:17 180456 
0:18:17 180457 
0:18:17 180458 
0:18:17 180459 
0:18:17 180460 
0:18:17 180461 
0:18:17 180462 
0:18:17 180463 
0:18:17 169416 
0:18:17 169417 
0:18:17 169418 
0:18:17 169419 
0:18:17 169420 
0:18:17 169421 
0:18:17 169422 
0:18:17 169423 
0:18:17 167200 
0:18:17 167201 
0:18:17 167202 
0:18:17 167203 
0:18:17 167204 
0:18:17 167205 
0:18:17 167206 
0:18:17 167207 
0:18:17 171004 
0:18:17 171005 
0:18:17 171006 
0:18:17 171007 
0:18:17 180464 
0:18:17 180465 
0:18:17 180466 
0:18:17 180467 
0:18:17 180468 
0:18:17 180469 
0:18:17 180470 
0:18:17 180471 
0:18:17 170760 
0:18:17 170761 
0:18:17 170762 
0:18:17 170763 
0:18:17 170764 
0:18:17 170765 
0:18:17 170766 
0:18:17 170767 
0:18:17 167272 
0:18:17 167273 
0:18:17 167274 
0:18:17 167275 
0:18:17 167276 
0:18:17 167277 
0:18:17 167278 
0:18:17 167279 
0:18:17 171000 
0:18:17 171001 
0:18:17 171002 
0:18:17 171003 
0:18:17 180472 
0:18:17 180473 
0:18:17 180474 
0:18:17 180475 
0:18:17 180476 
0:18:17 180477 
0:18:17 180478 
0:18:17 180479 
0:18:17 170816 
0:18:17 170817 
0:18:17 170818 
0:18:17 170819 
0:18:17 170820 
0:18:17 170821 
0:18:17 170822 
0:18:17 170823 
0:18:17 167284 
0:18:17 167285 
0:18:17 167286 
0:18:17 167287 
0:18:17 170776 
0:18:17 170777 
0:18:17 170778 
0:18:17 170779 
0:18:17 170780 
0:18:17 170781 
0:18:17 170782 
0:18:17 170783 
0:18:17 170824 
0:18:17 170825 
0:18:17 170826 
0:18:17 170827 
0:18:17 170828 
0:18:17 170829 
0:18:17 170830 
0:18:17 170831 
0:18:17 180480 
0:18:17 180481 
0:18:17 180482 
0:18:17 180483 
0:18:17 180484 
0:18:17 180485 
0:18:17 180486 
0:18:17 180487 
0:18:17 167288 
0:18:17 167289 
0:18:17 167290 
0:18:17 167291 
0:18:17 167292 
0:18:17 167293 
0:18:17 167294 
0:18:17 167295 
0:18:17 170768 
0:18:17 170769 
0:18:17 170770 
0:18:17 170771 
0:18:17 180488 
0:18:17 180489 
0:18:17 180490 
0:18:17 180491 
0:18:17 180492 
0:18:17 180493 
0:18:17 180494 
0:18:17 180495 
0:18:17 167328 
0:18:17 167329 
0:18:17 167330 
0:18:17 167331 
0:18:17 167332 
0:18:17 167333 
0:18:17 167334 
0:18:17 167335 
0:18:17 167336 
0:18:17 167337 
0:18:17 167338 
0:18:17 167339 
0:18:17 167340 
0:18:17 167341 
0:18:17 167342 
0:18:17 167343 
0:18:17 180564 
0:18:17 180565 
0:18:17 180566 
0:18:17 180567 
0:18:17 167344 
0:18:17 167345 
0:18:17 167346 
0:18:17 167347 
0:18:17 167348 
0:18:17 167349 
0:18:17 167350 
0:18:17 167351 
0:18:17 167384 
0:18:17 167385 
0:18:17 167386 
0:18:17 167387 
0:18:17 167388 
0:18:17 167389 
0:18:17 167390 
0:18:17 167391 
0:18:17 180568 
0:18:17 180569 
0:18:17 180570 
0:18:17 180571 
0:18:17 167376 
0:18:17 167377 
0:18:17 167378 
0:18:17 167379 
0:18:17 167380 
0:18:17 167381 
0:18:17 167382 
0:18:17 167383 
0:18:17 180576 
0:18:17 180577 
0:18:17 180578 
0:18:17 180579 
0:18:17 180580 
0:18:17 180581 
0:18:17 180582 
0:18:17 180583 
0:18:17 167392 
0:18:17 167393 
0:18:17 167394 
0:18:17 167395 
0:18:17 180600 
0:18:17 180601 
0:18:17 180602 
0:18:17 180603 
0:18:17 180604 
0:18:17 180605 
0:18:17 180606 
0:18:17 180607 
0:18:17 167396 
0:18:17 167397 
0:18:17 167398 
0:18:17 167399 
0:18:17 180584 
0:18:17 180585 
0:18:17 180586 
0:18:17 180587 
0:18:17 180588 
0:18:17 180589 
0:18:17 180590 
0:18:17 180591 
0:18:17 170984 
0:18:17 170985 
0:18:17 170986 
0:18:17 170987 
0:18:17 167500 
0:18:17 167501 
0:18:17 167502 
0:18:17 167503 
0:18:17 170772 
0:18:17 170773 
0:18:17 170774 
0:18:17 170775 
0:18:17 170836 
0:18:17 170837 
0:18:17 170838 
0:18:17 170839 
0:18:17 180608 
0:18:17 180609 
0:18:17 180610 
0:18:17 180611 
0:18:17 167504 
0:18:17 167505 
0:18:17 167506 
0:18:17 167507 
0:18:17 167508 
0:18:17 167509 
0:18:17 167510 
0:18:17 167511 
0:18:17 180620 
0:18:17 180621 
0:18:17 180622 
0:18:17 180623 
0:18:17 170552 
0:18:17 170553 
0:18:17 170554 
0:18:17 170555 
0:18:17 170556 
0:18:17 170557 
0:18:17 170558 
0:18:17 170559 
0:18:17 170832 
0:18:17 170833 
0:18:17 170834 
0:18:17 170835 
0:18:17 180496 
0:18:17 180497 
0:18:17 180498 
0:18:17 180499 
0:18:17 180500 
0:18:17 180501 
0:18:17 180502 
0:18:17 180503 
0:18:17 167512 
0:18:17 167513 
0:18:17 167514 
0:18:17 167515 
0:18:17 180520 
0:18:17 180521 
0:18:17 180522 
0:18:17 180523 
0:18:17 180524 
0:18:17 180525 
0:18:17 180526 
0:18:17 180527 
0:18:17 180280 
0:18:17 180281 
0:18:17 180282 
0:18:17 180283 
0:18:17 180284 
0:18:17 180285 
0:18:17 180286 
0:18:17 180287 
0:18:17 180504 
0:18:17 180505 
0:18:17 180506 
0:18:17 180507 
0:18:17 180508 
0:18:17 180509 
0:18:17 180510 
0:18:17 180511 
0:18:17 167688 
0:18:17 167689 
0:18:17 167690 
0:18:17 167691 
0:18:17 167692 
0:18:17 167693 
0:18:17 167694 
0:18:17 167695 
0:18:17 166504 
0:18:17 166505 
0:18:17 166506 
0:18:17 166507 
0:18:17 167648 
0:18:17 167649 
0:18:17 167650 
0:18:17 167651 
0:18:17 167652 
0:18:17 167653 
0:18:17 167654 
0:18:17 167655 
0:18:17 180512 
0:18:17 180513 
0:18:17 180514 
0:18:17 180515 
0:18:17 180516 
0:18:17 180517 
0:18:17 180518 
0:18:17 180519 
0:18:17 171048 
0:18:17 171049 
0:18:17 171050 
0:18:17 171051 
0:18:17 171052 
0:18:17 171053 
0:18:17 171054 
0:18:17 171055 
0:18:17 180532 
0:18:17 180533 
0:18:17 180534 
0:18:17 180535 
0:18:17 171044 
0:18:17 171045 
0:18:17 171046 
0:18:17 171047 
0:18:17 180528 
0:18:17 180529 
0:18:17 180530 
0:18:17 180531 
0:18:17 166752 
0:18:17 166753 
0:18:17 166754 
0:18:17 166755 
0:18:17 166756 
0:18:17 166757 
0:18:17 166758 
0:18:17 166759 
0:18:17 180536 
0:18:17 180537 
0:18:17 180538 
0:18:17 180539 
0:18:17 180540 
0:18:17 180541 
0:18:17 180542 
0:18:17 180543 
0:18:17 180296 
0:18:17 180297 
0:18:17 180298 
0:18:17 180299 
0:18:17 180300 
0:18:17 180301 
0:18:17 180302 
0:18:17 180303 
0:18:17 166812 
0:18:17 166813 
0:18:17 166814 
0:18:17 166815 
0:18:17 180544 
0:18:17 180545 
0:18:17 180546 
0:18:17 180547 
0:18:17 180548 
0:18:17 180549 
0:18:17 180550 
0:18:17 180551 
0:18:17 166672 
0:18:17 166673 
0:18:17 166674 
0:18:17 166675 
0:18:17 166676 
0:18:17 166677 
0:18:17 166678 
0:18:17 166679 
0:18:17 180624 
0:18:17 180625 
0:18:17 180626 
0:18:17 180627 
0:18:17 180628 
0:18:17 180629 
0:18:17 180630 
0:18:17 180631 
0:18:17 180552 
0:18:17 180553 
0:18:17 180554 
0:18:17 180555 
0:18:17 180556 
0:18:17 180557 
0:18:17 180558 
0:18:17 180559 
0:18:17 180560 
0:18:17 180561 
0:18:17 180562 
0:18:17 180563 
0:18:17 166496 
0:18:17 166497 
0:18:17 166498 
0:18:17 166499 
0:18:17 166500 
0:18:17 166501 
0:18:17 166502 
0:18:17 166503 
0:18:17 166840 
0:18:17 166841 
0:18:17 166842 
0:18:17 166843 
0:18:17 166844 
0:18:17 166845 
0:18:17 166846 
0:18:17 166847 
0:18:17 166680 
0:18:17 166681 
0:18:17 166682 
0:18:17 166683 
0:18:17 166684 
0:18:17 166685 
0:18:17 166686 
0:18:17 166687 
0:18:17 166852 
0:18:17 166853 
0:18:17 166854 
0:18:17 166855 
0:18:17 166688 
0:18:17 166689 
0:18:17 166690 
0:18:17 166691 
0:18:17 166692 
0:18:17 166693 
0:18:17 166694 
0:18:17 166695 
0:18:17 166808 
0:18:17 166809 
0:18:17 166810 
0:18:17 166811 
0:18:17 166848 
0:18:17 166849 
0:18:17 166850 
0:18:17 166851 
0:18:17 166488 
0:18:17 166489 
0:18:17 166490 
0:18:17 166491 
0:18:17 166492 
0:18:17 166493 
0:18:17 166494 
0:18:17 166495 
0:18:17 166656 
0:18:17 166657 
0:18:17 166658 
0:18:17 166659 
0:18:17 166660 
0:18:17 166661 
0:18:17 166662 
0:18:17 166663 
0:18:17 167104 
0:18:17 167105 
0:18:17 167106 
0:18:17 167107 
0:18:17 167108 
0:18:17 167109 
0:18:17 167110 
0:18:17 167111 
0:18:17 166696 
0:18:17 166697 
0:18:17 166698 
0:18:17 166699 
0:18:17 166816 
0:18:17 166817 
0:18:17 166856 
0:18:17 166857 
0:18:17 166858 
0:18:17 166859 
0:18:17 166860 
0:18:17 166861 
0:18:17 166862 
0:18:17 166863 
0:18:17 166440 
0:18:17 166441 
0:18:17 166442 
0:18:17 166443 
0:18:17 166444 
0:18:17 166445 
0:18:17 166446 
0:18:17 166447 
0:18:17 166818 
0:18:17 166819 
0:18:17 167112 
0:18:17 167113 
0:18:17 167114 
0:18:17 167115 
0:18:17 167116 
0:18:17 167117 
0:18:17 167118 
0:18:17 167119 
0:18:17 166820 
0:18:17 166821 
0:18:17 166822 
0:18:17 166823 
0:18:17 166992 
0:18:17 166993 
0:18:17 166994 
0:18:17 166995 
0:18:17 166996 
0:18:17 166997 
0:18:17 166998 
0:18:17 166999 
0:18:17 166664 
0:18:17 166665 
0:18:17 166666 
0:18:17 166667 
0:18:17 167000 
0:18:17 167001 
0:18:17 167002 
0:18:17 167003 
0:18:17 167004 
0:18:17 167005 
0:18:17 167006 
0:18:17 167007 
0:18:17 166984 
0:18:17 166985 
0:18:17 166986 
0:18:17 166987 
0:18:17 166988 
0:18:17 166989 
0:18:17 166990 
0:18:17 166991 
0:18:17 167008 
0:18:17 167009 
0:18:17 167010 
0:18:17 167011 
0:18:17 167012 
0:18:17 167013 
0:18:17 167014 
0:18:17 167015 
0:18:17 167040 
0:18:17 167041 
0:18:17 167042 
0:18:17 167043 
0:18:17 166956 
0:18:17 166957 
0:18:17 166958 
0:18:17 166959 
0:18:17 166720 
0:18:17 166721 
0:18:17 166722 
0:18:17 166723 
0:18:17 166724 
0:18:17 166725 
0:18:17 166726 
0:18:17 166727 
0:18:17 166960 
0:18:17 166961 
0:18:17 166962 
0:18:17 166963 
0:18:17 166964 
0:18:17 166965 
0:18:17 166966 
0:18:17 166967 
0:18:17 180288 
0:18:17 180289 
0:18:17 166784 
0:18:17 166785 
0:18:17 166786 
0:18:17 166787 
0:18:17 166788 
0:18:17 166789 
0:18:17 166790 
0:18:17 166791 
0:18:17 166728 
0:18:17 166729 
0:18:17 166730 
0:18:17 166731 
0:18:17 180292 
0:18:17 180293 
0:18:17 167184 
0:18:17 167185 
0:18:17 167186 
0:18:17 167187 
0:18:17 167188 
0:18:17 167189 
0:18:17 167190 
0:18:17 167191 
0:18:17 180320 
0:18:17 180321 
0:18:17 180322 
0:18:17 180323 
0:18:17 180324 
0:18:17 180325 
0:18:17 180326 
0:18:17 180327 
0:18:17 166864 
0:18:17 166865 
0:18:17 166866 
0:18:17 166867 
0:18:17 180294 
0:18:17 180295 
0:18:17 166776 
0:18:17 166777 
0:18:17 166778 
0:18:17 166779 
0:18:17 166780 
0:18:17 166781 
0:18:17 166782 
0:18:17 166783 
0:18:17 167180 
0:18:17 167181 
0:18:17 167182 
0:18:17 167183 
0:18:17 166872 
0:18:17 166873 
0:18:17 166874 
0:18:17 166875 
0:18:17 166876 
0:18:17 166877 
0:18:17 166878 
0:18:17 166879 
0:18:17 180290 
0:18:17 180291 
0:18:17 180304 
0:18:17 180305 
0:18:17 180306 
0:18:17 180307 
0:18:17 180308 
0:18:17 180309 
0:18:17 180310 
0:18:17 180311 
0:18:17 166760 
0:18:17 166761 
0:18:17 166762 
0:18:17 166763 
0:18:17 166764 
0:18:17 166765 
0:18:17 166766 
0:18:17 166767 
0:18:17 166976 
0:18:17 166977 
0:18:17 166978 
0:18:17 166979 
0:18:17 166980 
0:18:17 166981 
0:18:17 166982 
0:18:17 166983 
0:18:17 180328 
0:18:17 180329 
0:18:17 180330 
0:18:17 180331 
0:18:17 180332 
0:18:17 180333 
0:18:17 180334 
0:18:17 180335 
0:18:17 180312 
0:18:17 180313 
0:18:17 180314 
0:18:17 180315 
0:18:17 180316 
0:18:17 180317 
0:18:17 180318 
0:18:17 180319 
0:18:17 166560 
0:18:17 166561 
0:18:17 166562 
0:18:17 166563 
0:18:17 166564 
0:18:17 166565 
0:18:17 166566 
0:18:17 166567 
0:18:17 167424 
0:18:17 167425 
0:18:17 167426 
0:18:17 167427 
0:18:17 167428 
0:18:17 167429 
0:18:17 167430 
0:18:17 167431 
0:18:17 180340 
0:18:17 180341 
0:18:17 180342 
0:18:17 180343 
0:18:17 180344 
0:18:17 180345 
0:18:17 180346 
0:18:17 180347 
0:18:17 180348 
0:18:17 180349 
0:18:17 180350 
0:18:17 180351 
0:18:17 167432 
0:18:17 167433 
0:18:17 167434 
0:18:17 167435 
0:18:17 167436 
0:18:17 167437 
0:18:17 167438 
0:18:17 167439 
0:18:17 166456 
0:18:17 166457 
0:18:17 166458 
0:18:17 166459 
0:18:17 166460 
0:18:17 166461 
0:18:17 166462 
0:18:17 166463 
0:18:17 167080 
0:18:17 167081 
0:18:17 167082 
0:18:17 167083 
0:18:17 167084 
0:18:17 167085 
0:18:17 167086 
0:18:17 167087 
0:18:17 167088 
0:18:17 167089 
0:18:17 167090 
0:18:17 167091 
0:18:17 167092 
0:18:17 167093 
0:18:17 167094 
0:18:17 167095 
0:18:17 167096 
0:18:17 167097 
0:18:17 167098 
0:18:17 167099 
0:18:17 167100 
0:18:17 167101 
0:18:17 167102 
0:18:17 167103 
0:18:17 167488 
0:18:17 167489 
0:18:17 167490 
0:18:17 167491 
0:18:17 166508 
0:18:17 166448 
0:18:17 166449 
0:18:17 166509 
0:18:17 166450 
0:18:17 166510 
0:18:17 166451 
0:18:17 166511 
0:18:17 165272 
0:18:17 165273 
0:18:17 165274 
0:18:17 165275 
0:18:17 166552 
0:18:17 166553 
0:18:17 166554 
0:18:17 166555 
0:18:17 166556 
0:18:17 166557 
0:18:17 166558 
0:18:17 166559 
0:18:17 167232 
0:18:17 167233 
0:18:17 167234 
0:18:17 167235 
0:18:17 167236 
0:18:17 167237 
0:18:17 167238 
0:18:17 167239 
0:18:17 166608 
0:18:17 166609 
0:18:17 166610 
0:18:17 166611 
0:18:17 166612 
0:18:17 166613 
0:18:17 166614 
0:18:17 166615 
0:18:17 166512 
0:18:17 166513 
0:18:17 166514 
0:18:17 166515 
0:18:17 166516 
0:18:17 166517 
0:18:17 166518 
0:18:17 166519 
0:18:17 166520 
0:18:17 166521 
0:18:17 166522 
0:18:17 166523 
0:18:17 166524 
0:18:17 166525 
0:18:17 166526 
0:18:17 166527 
0:18:17 166452 
0:18:17 166453 
0:18:17 166454 
0:18:17 166455 
0:18:17 166580 
0:18:17 166581 
0:18:17 166582 
0:18:17 166583 
0:18:17 166600 
0:18:17 166601 
0:18:17 166602 
0:18:17 166603 
0:18:17 166604 
0:18:17 166605 
0:18:17 166606 
0:18:17 166607 
0:18:17 166588 
0:18:17 166589 
0:18:17 166590 
0:18:17 166591 
0:18:17 166528 
0:18:17 166529 
0:18:17 166530 
0:18:17 166531 
0:18:17 166532 
0:18:17 166533 
0:18:17 166534 
0:18:17 166535 
0:18:17 166576 
0:18:17 166577 
0:18:17 166578 
0:18:17 166579 
0:18:17 166596 
0:18:17 166597 
0:18:17 166598 
0:18:17 166599 
0:18:17 166616 
0:18:17 166617 
0:18:17 166618 
0:18:17 166619 
0:18:17 166620 
0:18:17 166621 
0:18:17 166622 
0:18:17 166623 
0:18:17 166568 
0:18:17 166569 
0:18:17 166570 
0:18:17 166571 
0:18:17 166572 
0:18:17 166573 
0:18:17 166574 
0:18:17 166575 
0:18:17 166584 
0:18:17 166585 
0:18:17 166586 
0:18:17 166587 
